ダウンロードした時刻：2019/10/10 15:54:06

,名古屋,名古屋,名古屋
年月日,平均気温(℃),最高気温(℃),最低気温(℃)
,,,
1996/12/1,4.2,9.0,0.7
1996/12/2,3.2,7.4,0.3
1996/12/3,5.3,10.5,1.0
1996/12/4,6.2,11.5,0.8
1996/12/5,8.7,11.7,5.8
1996/12/6,6.2,9.7,3.2
1996/12/7,4.3,8.4,-0.4
1996/12/8,4.5,9.2,0.8
1996/12/9,5.7,10.2,1.4
1996/12/10,6.7,10.9,2.1
1996/12/11,8.7,13.9,4.7
1996/12/12,8.8,14.5,3.9
1996/12/13,9.0,15.0,3.7
1996/12/14,10.2,15.7,5.1
1996/12/15,9.3,15.9,4.9
1996/12/16,10.6,16.6,4.5
1996/12/17,13.7,18.9,10.5
1996/12/18,10.4,15.4,5.0
1996/12/19,5.6,8.8,2.9
1996/12/20,4.5,8.8,1.3
1996/12/21,5.4,11.2,0.7
1996/12/22,6.2,12.2,0.8
1996/12/23,5.1,8.4,0.8
1996/12/24,4.1,9.6,-1.0
1996/12/25,6.3,11.8,0.3
1996/12/26,7.2,12.3,4.1
1996/12/27,5.7,11.8,0.2
1996/12/28,5.8,12.1,1.3
1996/12/29,6.0,12.2,0.5
1996/12/30,7.3,14.8,1.3
1996/12/31,8.2,14.9,2.3
1997/1/1,9.6,14.5,3.2
1997/1/2,8.1,14.1,3.6
1997/1/3,4.2,8.0,2.2
1997/1/4,4.0,9.3,0.0
1997/1/5,2.3,5.7,-1.1
1997/1/6,5.5,9.7,2.6
1997/1/7,4.9,9.5,1.6
1997/1/8,3.6,8.4,-0.9
1997/1/9,3.7,9.3,-0.4
1997/1/10,3.9,9.7,-1.0
1997/1/11,4.3,10.3,-0.7
1997/1/12,4.2,10.2,-1.0
1997/1/13,4.5,11.4,-1.1
1997/1/14,4.9,10.4,-0.6
1997/1/15,5.2,9.4,1.3
1997/1/16,4.0,9.6,-1.3
1997/1/17,6.0,13.0,-0.1
1997/1/18,6.2,11.7,2.8
1997/1/19,6.5,11.8,3.1
1997/1/20,5.7,12.0,1.0
1997/1/21,3.3,12.1,-3.9
1997/1/22,-1.6,3.2,-5.5
1997/1/23,2.9,7.7,-1.5
1997/1/24,3.0,4.6,1.8
1997/1/25,3.2,6.5,1.1
1997/1/26,4.0,7.9,1.0
1997/1/27,5.5,10.9,2.6
1997/1/28,5.3,11.4,0.0
1997/1/29,3.5,8.0,0.6
1997/1/30,2.0,6.2,-0.3
1997/1/31,2.1,6.7,-2.0
1997/2/1,2.4,7.6,-1.9
1997/2/2,3.1,6.9,-1.0
1997/2/3,3.7,11.1,0.5
1997/2/4,2.6,6.8,-0.8
1997/2/5,3.9,10.0,-0.9
1997/2/6,4.6,11.0,0.3
1997/2/7,5.3,9.8,2.0
1997/2/8,6.4,13.0,1.6
1997/2/9,7.0,14.4,1.1
1997/2/10,7.1,14.1,0.8
1997/2/11,3.6,8.5,0.6
1997/2/12,3.0,8.0,0.0
1997/2/13,2.8,8.4,-1.7
1997/2/14,3.4,9.8,-1.9
1997/2/15,4.9,10.5,-0.8
1997/2/16,7.0,13.3,4.5
1997/2/17,5.1,9.1,2.5
1997/2/18,3.5,9.3,-0.3
1997/2/19,2.7,6.7,-0.3
1997/2/20,4.9,11.3,-0.7
1997/2/21,3.4,7.3,-1.9
1997/2/22,0.0,4.1,-3.1
1997/2/23,3.0,10.3,-3.7
1997/2/24,6.3,14.7,-1.2
1997/2/25,7.0,15.8,0.3
1997/2/26,9.4,14.8,5.8
1997/2/27,8.3,14.7,3.6
1997/2/28,9.9,13.9,5.3
1997/3/1,9.3,14.1,3.8
1997/3/2,6.4,12.7,0.7
1997/3/3,6.5,10.8,3.2
1997/3/4,6.8,13.2,1.3
1997/3/5,8.7,15.0,1.7
1997/3/6,10.5,18.0,2.7
1997/3/7,13.8,20.2,9.6
1997/3/8,10.0,15.5,6.3
1997/3/9,8.2,15.6,3.8
1997/3/10,8.1,15.2,1.4
1997/3/11,9.7,16.0,5.0
1997/3/12,8.8,16.2,3.2
1997/3/13,10.2,16.2,3.8
1997/3/14,13.8,20.4,9.4
1997/3/15,10.9,12.6,8.6
1997/3/16,9.5,13.1,7.4
1997/3/17,8.9,15.9,4.7
1997/3/18,8.8,16.6,2.2
1997/3/19,9.5,16.2,4.8
1997/3/20,9.1,13.6,4.9
1997/3/21,9.5,14.5,5.0
1997/3/22,10.9,15.7,7.9
1997/3/23,9.6,15.6,5.3
1997/3/24,5.8,9.9,2.2
1997/3/25,8.7,16.4,-0.4
1997/3/26,11.9,19.6,4.7
1997/3/27,11.1,17.3,8.4
1997/3/28,11.6,18.9,4.1
1997/3/29,12.2,16.1,8.4
1997/3/30,11.5,18.1,5.9
1997/3/31,8.7,13.9,3.4
