ダウンロードした時刻：2019/10/10 15:46:30

,長野,長野,長野
年月日,平均気温(℃),最高気温(℃),最低気温(℃)
,,,
2010/12/1,6.8,14.4,0.5
2010/12/2,9.1,16.9,0.4
2010/12/3,9.9,15.3,2.8
2010/12/4,5.2,10.5,1.8
2010/12/5,4.8,11.5,-0.5
2010/12/6,5.2,12.0,-0.1
2010/12/7,4.5,7.7,1.9
2010/12/8,2.8,5.9,-1.3
2010/12/9,2.1,9.7,-2.2
2010/12/10,2.9,7.6,0.2
2010/12/11,7.5,15.3,0.1
2010/12/12,4.5,8.6,1.3
2010/12/13,5.4,9.7,0.9
2010/12/14,7.3,11.3,3.6
2010/12/15,2.4,5.6,-0.9
2010/12/16,0.5,4.0,-2.3
2010/12/17,1.5,7.0,-2.5
2010/12/18,1.2,4.7,-2.0
2010/12/19,2.8,8.5,-3.3
2010/12/20,5.7,12.5,0.4
2010/12/21,5.9,11.1,-0.3
2010/12/22,7.5,11.8,4.6
2010/12/23,5.1,8.9,2.7
2010/12/24,0.3,3.0,-2.5
2010/12/25,-1.2,0.7,-3.1
2010/12/26,0.5,5.1,-3.0
2010/12/27,0.4,3.2,-2.7
2010/12/28,2.3,7.6,-3.8
2010/12/29,0.9,3.2,-0.5
2010/12/30,1.0,4.6,-2.2
2010/12/31,-0.5,4.1,-2.9
2011/1/1,0.0,5.7,-4.3
2011/1/2,0.8,2.6,-0.1
2011/1/3,0.2,4.4,-2.1
2011/1/4,-0.5,4.3,-3.9
2011/1/5,0.5,5.4,-4.7
2011/1/6,-1.2,1.8,-4.3
2011/1/7,-3.3,0.0,-6.0
2011/1/8,-2.9,3.3,-8.3
2011/1/9,-1.8,3.9,-5.6
2011/1/10,-3.8,-0.6,-6.0
2011/1/11,-4.2,0.7,-8.0
2011/1/12,-1.7,2.3,-4.3
2011/1/13,-3.6,-1.1,-5.9
2011/1/14,-3.2,1.7,-7.9
2011/1/15,-2.5,-1.2,-4.2
2011/1/16,-4.6,-2.3,-5.7
2011/1/17,-3.9,-1.5,-8.5
2011/1/18,-0.8,2.3,-3.4
2011/1/19,-1.5,2.8,-3.8
2011/1/20,-2.4,0.1,-5.0
2011/1/21,-2.4,1.8,-5.8
2011/1/22,-2.5,2.3,-8.4
2011/1/23,-1.4,1.1,-4.5
2011/1/24,-2.1,3.5,-6.9
2011/1/25,-1.7,2.4,-4.5
2011/1/26,-2.8,1.3,-6.7
2011/1/27,-3.3,1.4,-7.7
2011/1/28,-3.3,-0.2,-6.3
2011/1/29,-4.0,0.3,-9.1
2011/1/30,-4.3,-2.1,-7.2
2011/1/31,-4.7,0.1,-8.6
2011/2/1,-2.5,4.7,-9.2
2011/2/2,-1.4,3.5,-6.2
2011/2/3,-0.5,6.4,-6.7
2011/2/4,0.3,6.8,-4.7
2011/2/5,0.6,6.7,-4.8
2011/2/6,3.2,10.9,-3.5
2011/2/7,0.6,3.7,-2.2
2011/2/8,-0.7,4.3,-4.9
2011/2/9,0.8,6.1,-1.6
2011/2/10,-1.3,2.0,-3.4
2011/2/11,-1.9,-0.9,-2.9
2011/2/12,-1.5,1.7,-3.3
2011/2/13,-2.0,1.7,-5.3
2011/2/14,-2.1,2.6,-6.4
2011/2/15,-0.9,3.1,-4.5
2011/2/16,-1.6,5.7,-7.8
2011/2/17,4.5,11.2,-2.4
2011/2/18,2.4,7.1,-1.3
2011/2/19,0.1,5.3,-4.5
2011/2/20,1.1,7.5,-4.0
2011/2/21,1.9,9.1,-2.4
2011/2/22,3.3,12.2,-4.1
2011/2/23,6.1,14.0,0.0
2011/2/24,6.5,14.4,-0.7
2011/2/25,3.7,10.6,-1.5
2011/2/26,0.7,6.4,-3.2
2011/2/27,4.4,13.7,-3.1
2011/2/28,3.6,5.6,2.2
2011/3/1,2.9,4.8,1.7
2011/3/2,0.5,3.8,-3.0
2011/3/3,-2.5,1.9,-5.0
2011/3/4,-2.1,2.7,-5.1
2011/3/5,0.5,6.3,-4.2
2011/3/6,2.9,11.7,-4.5
2011/3/7,1.1,3.4,-1.3
2011/3/8,1.8,8.0,-1.7
2011/3/9,1.1,7.7,-2.6
2011/3/10,-0.2,4.3,-4.2
2011/3/11,0.3,6.2,-2.3
2011/3/12,3.1,10.7,-2.8
2011/3/13,5.6,16.3,-2.7
2011/3/14,8.0,19.0,-0.6
2011/3/15,6.3,12.6,1.6
2011/3/16,,,
2011/3/17,-3.3,-0.3,-5.0
2011/3/18,-0.2,5.4,-4.4
2011/3/19,5.6,14.3,-1.3
2011/3/20,7.2,15.1,0.4
2011/3/21,6.1,8.6,4.1
2011/3/22,4.1,8.5,0.9
2011/3/23,0.5,3.3,-2.6
2011/3/24,0.7,8.8,-4.9
2011/3/25,2.1,7.3,-2.5
2011/3/26,-0.2,2.1,-1.7
2011/3/27,-0.1,5.1,-4.3
2011/3/28,2.0,9.7,-4.2
2011/3/29,4.5,13.4,-2.7
2011/3/30,4.7,12.9,-1.3
2011/3/31,2.8,6.5,-0.2
