ダウンロードした時刻：2019/10/10 15:54:32

,名古屋,名古屋,名古屋
年月日,平均気温(℃),最高気温(℃),最低気温(℃)
,,,
2017/12/1,9.6,13.7,6.4
2017/12/2,8.1,12.9,4.4
2017/12/3,8.5,14.9,3.1
2017/12/4,7.7,10.4,3.9
2017/12/5,7.6,11.4,4.8
2017/12/6,5.9,10.3,2.5
2017/12/7,6.3,11.6,1.8
2017/12/8,5.0,6.8,3.3
2017/12/9,4.8,9.4,0.5
2017/12/10,7.1,12.9,1.6
2017/12/11,7.1,12.7,3.5
2017/12/12,3.8,6.9,1.4
2017/12/13,3.5,7.7,1.2
2017/12/14,3.9,9.5,-0.7
2017/12/15,5.7,10.9,0.9
2017/12/16,6.3,8.9,4.0
2017/12/17,3.7,7.5,1.6
2017/12/18,4.4,8.4,0.8
2017/12/19,4.3,8.8,0.5
2017/12/20,4.5,10.1,0.1
2017/12/21,5.2,11.7,0.2
2017/12/22,5.3,11.5,0.2
2017/12/23,6.3,12.7,0.8
2017/12/24,7.7,12.7,2.7
2017/12/25,7.8,11.3,5.0
2017/12/26,5.6,9.7,2.9
2017/12/27,1.9,4.9,0.6
2017/12/28,3.6,8.1,0.0
2017/12/29,4.2,8.3,0.4
2017/12/30,5.6,10.4,1.9
2017/12/31,4.2,6.3,2.0
2018/1/1,4.8,9.0,2.4
2018/1/2,5.0,9.5,0.9
2018/1/3,3.7,6.8,0.5
2018/1/4,3.1,9.0,-1.4
2018/1/5,3.4,6.4,1.5
2018/1/6,3.8,9.2,-0.2
2018/1/7,5.3,10.3,1.0
2018/1/8,5.3,6.6,3.8
2018/1/9,6.5,10.9,2.9
2018/1/10,4.5,10.1,-0.6
2018/1/11,2.6,6.5,0.1
2018/1/12,0.7,6.0,-3.2
2018/1/13,1.3,6.2,-2.9
2018/1/14,2.8,7.5,-1.1
2018/1/15,5.0,11.5,-0.7
2018/1/16,7.7,13.9,1.4
2018/1/17,8.8,11.2,6.8
2018/1/18,9.9,14.6,5.9
2018/1/19,8.0,12.9,4.5
2018/1/20,6.3,12.0,1.3
2018/1/21,6.3,11.8,1.5
2018/1/22,3.6,6.1,1.5
2018/1/23,3.7,10.9,-0.1
2018/1/24,0.2,4.7,-2.9
2018/1/25,-1.1,3.5,-3.8
2018/1/26,-0.5,4.7,-2.8
2018/1/27,0.3,5.7,-3.9
2018/1/28,0.0,3.7,-2.6
2018/1/29,2.6,7.1,-0.5
2018/1/30,2.1,6.1,-1.1
2018/1/31,3.1,7.8,-1.3
2018/2/1,3.8,6.5,2.1
2018/2/2,5.0,9.8,2.2
2018/2/3,5.1,11.4,2.0
2018/2/4,3.6,7.5,0.7
2018/2/5,2.1,7.2,0.0
2018/2/6,1.1,5.8,-2.1
2018/2/7,0.8,6.0,-3.0
2018/2/8,1.5,7.5,-3.2
2018/2/9,3.0,9.1,-2.8
2018/2/10,4.3,9.2,0.1
2018/2/11,4.4,8.9,-0.3
2018/2/12,2.3,7.2,-1.4
2018/2/13,2.4,7.3,-1.0
2018/2/14,3.9,10.2,-1.9
2018/2/15,6.8,13.0,3.4
2018/2/16,6.4,10.7,0.6
2018/2/17,4.0,8.9,-0.1
2018/2/18,2.5,7.2,-1.1
2018/2/19,4.4,10.8,-1.1
2018/2/20,7.1,12.6,2.1
2018/2/21,5.7,9.8,2.8
2018/2/22,5.3,10.9,-0.4
2018/2/23,5.9,11.9,1.0
2018/2/24,5.9,12.3,0.3
2018/2/25,6.6,9.9,2.6
2018/2/26,9.1,16.3,4.4
2018/2/27,8.3,15.0,1.4
2018/2/28,9.9,15.0,3.8
2018/3/1,11.9,16.1,7.1
2018/3/2,7.0,11.4,3.9
2018/3/3,8.6,16.0,1.0
2018/3/4,12.3,19.9,6.9
2018/3/5,11.8,15.7,8.1
2018/3/6,9.0,15.0,5.1
2018/3/7,7.6,13.6,4.0
2018/3/8,9.5,16.0,7.4
2018/3/9,9.6,16.2,4.1
2018/3/10,6.4,12.4,2.7
2018/3/11,7.3,14.6,1.0
2018/3/12,9.3,16.5,3.1
2018/3/13,11.4,20.2,3.7
2018/3/14,14.7,22.7,7.1
2018/3/15,15.8,22.6,9.5
2018/3/16,10.4,15.6,5.3
2018/3/17,8.0,14.9,2.1
2018/3/18,11.4,18.3,4.7
2018/3/19,12.8,14.5,11.8
2018/3/20,10.0,12.6,6.7
2018/3/21,7.3,8.7,6.2
2018/3/22,9.7,15.8,7.1
2018/3/23,9.3,15.2,5.7
2018/3/24,10.8,17.5,3.5
2018/3/25,13.4,20.6,7.2
2018/3/26,14.5,22.9,7.6
2018/3/27,15.2,22.0,8.9
2018/3/28,16.7,25.1,9.3
2018/3/29,17.1,25.3,10.6
2018/3/30,14.1,20.6,9.3
2018/3/31,13.4,20.1,6.7
