ダウンロードした時刻：2017/07/24 15:41:01

,名古屋,名古屋,名古屋
年月日,平均気温(℃),最高気温(℃),最低気温(℃)
,,,
1998/1/1,4.1,7.6,1.5
1998/1/2,6.7,12.5,2.3
1998/1/3,6.1,12.0,0.8
1998/1/4,6.5,10.4,4.3
1998/1/5,5.1,9.1,2.0
1998/1/6,4.7,10.1,1.9
1998/1/7,4.9,9.9,1.6
1998/1/8,3.4,5.0,1.7
1998/1/9,5.8,10.5,1.7
1998/1/10,3.9,8.8,-0.4
1998/1/11,4.0,6.9,0.9
1998/1/12,3.9,5.3,2.0
1998/1/13,4.7,10.8,-0.4
1998/1/14,5.6,9.0,2.0
1998/1/15,5.7,6.9,4.3
1998/1/16,7.3,12.0,3.5
1998/1/17,6.1,11.1,0.9
1998/1/18,8.2,10.6,6.8
1998/1/19,3.8,7.2,0.4
1998/1/20,2.6,6.3,-0.2
1998/1/21,3.8,9.9,0.4
1998/1/22,4.1,7.7,0.8
1998/1/23,4.2,7.2,1.9
1998/1/24,1.9,5.0,-2.0
1998/1/25,0.9,5.8,-3.7
1998/1/26,3.0,8.1,-2.0
1998/1/27,4.6,8.7,1.9
1998/1/28,4.7,9.7,1.7
1998/1/29,2.7,7.0,0.1
1998/1/30,3.4,9.5,-1.5
1998/1/31,4.1,10.7,-0.3
1998/2/1,3.5,6.8,0.1
1998/2/2,4.7,10.9,-1.3
1998/2/3,5.6,10.3,-0.1
1998/2/4,4.9,8.8,0.8
1998/2/5,3.3,8.9,-1.2
1998/2/6,4.5,11.1,-1.9
1998/2/7,4.6,10.8,0.0
1998/2/8,3.4,8.8,0.3
1998/2/9,3.3,8.8,-0.3
1998/2/10,3.7,9.8,1.0
1998/2/11,3.9,9.8,-1.7
1998/2/12,6.5,11.3,0.6
1998/2/13,11.1,19.0,4.0
1998/2/14,10.1,13.6,7.6
1998/2/15,6.8,11.4,3.9
1998/2/16,6.8,12.4,0.8
1998/2/17,5.7,9.9,2.3
1998/2/18,5.2,10.7,-0.3
1998/2/19,8.3,14.9,0.6
1998/2/20,10.8,12.9,8.4
1998/2/21,10.9,15.4,5.2
1998/2/22,7.1,13.0,2.3
1998/2/23,8.9,14.9,2.9
1998/2/24,8.0,9.2,7.4
1998/2/25,9.1,11.9,7.2
1998/2/26,10.0,14.6,7.0
1998/2/27,10.0,16.7,3.9
1998/2/28,8.8,16.5,4.1
1998/3/1,7.8,13.0,3.6
1998/3/2,8.4,14.2,4.4
1998/3/3,8.7,15.8,1.4
1998/3/4,10.1,17.5,3.2
1998/3/5,7.3,9.2,6.4
1998/3/6,9.2,14.7,5.0
1998/3/7,6.6,10.4,2.8
1998/3/8,6.9,13.2,1.9
1998/3/9,9.6,16.9,3.4
1998/3/10,8.7,12.3,5.4
1998/3/11,9.5,13.3,5.8
1998/3/12,9.8,13.6,7.5
1998/3/13,9.9,15.1,6.4
1998/3/14,9.8,16.4,4.7
1998/3/15,6.1,10.4,1.4
1998/3/16,6.3,12.6,0.0
1998/3/17,7.6,13.2,2.9
1998/3/18,7.1,14.3,1.1
1998/3/19,10.5,16.6,2.5
1998/3/20,12.6,16.2,7.8
1998/3/21,9.4,15.5,6.3
1998/3/22,8.9,14.1,4.9
1998/3/23,8.0,13.2,3.7
1998/3/24,9.1,15.4,4.1
1998/3/25,10.6,16.1,6.8
1998/3/26,12.4,18.1,6.2
1998/3/27,11.2,12.4,9.1
1998/3/28,15.3,20.6,10.2
1998/3/29,16.2,24.5,8.6
1998/3/30,17.1,25.0,9.3
1998/3/31,14.3,20.2,9.7
1998/4/1,7.7,10.0,6.3
1998/4/2,9.0,14.5,6.3
1998/4/3,9.1,15.4,3.0
1998/4/4,11.4,19.4,2.9
1998/4/5,15.2,22.8,6.8
1998/4/6,14.1,16.3,12.5
1998/4/7,16.0,22.9,12.2
1998/4/8,14.8,19.3,9.6
1998/4/9,13.8,14.7,12.4
1998/4/10,17.1,24.8,11.4
1998/4/11,18.6,26.7,10.7
1998/4/12,19.3,25.0,12.4
1998/4/13,21.0,25.1,18.7
1998/4/14,20.0,21.1,19.1
1998/4/15,19.4,24.7,14.0
1998/4/16,17.2,24.0,11.8
1998/4/17,16.4,18.7,15.0
1998/4/18,15.8,19.0,13.2
1998/4/19,18.2,24.5,12.2
1998/4/20,20.2,29.3,12.0
1998/4/21,19.7,23.9,15.2
1998/4/22,21.0,26.6,18.6
1998/4/23,18.8,21.3,16.7
1998/4/24,20.6,23.6,18.1
1998/4/25,20.5,26.5,16.1
1998/4/26,18.2,23.7,14.5
1998/4/27,19.1,23.9,14.9
1998/4/28,20.1,27.4,16.0
1998/4/29,22.9,29.2,18.2
1998/4/30,20.3,25.1,16.5
1998/5/1,19.8,23.7,17.6
